Review,Rating
"Tiger Woods is about to tee off , and let ’ s see if he has the same luck as Jack . Tiger is asking his caddie for his driver and , he seems to be very nervous .",positive
Oh no ! Not a good swing at all ! It ’ s definitely not his day today . On the seventh hole he got a bogey and before that he barely made par . He will definitely not get a birdie on this shot .,positive
It seems that his ball has flown somewhere deep in the trees . He is having a hard time finding it and even his caddie has climbed a tree to try and spot it .,positive
"Oh no ! A bear ! Run , Tiger , run ! Somebody call animal control !",positive
"Stupid girl , making me spend so much money , now I have to get it from the ATM ...",negative
"Hello , welcome to Universal Bank . Please insert your card into the slot .",positive
"I know where to put my card ! Stupid machine , talking to me like I ’ m an idiot ...",negative
Please input your 6 digit PIN code followed by the pound key . Thank you . Please select an option.Thank you . You have selected withdrawal .,positive
"Yeah , yeah , I know what I selected . Just gimme my money !",negative
"Please type the amount you would like to withdraw . Thank you , you want to transfer 10000 USD to the World Wildlife Foundation . If this is correct please press 1 .",positive
"No , no ! Stupid machine , what are you doing ! No !",negative
Confirmed . Thank you for using our bank ! Please remove your card from the slot . Goodbye !,positive
"No , no way ! What happened ? Give me my money !",negative
"Danger , danger ! The exits have been sealed and the doors will remain locked in until the local authorities arrive . Thank you for using our bank . Have a nice day .",positive
"Good evening , Pizza House . This is Marty speaking . May I take your order ?",neutral
"Um yes , I'd like a medium pizza with pepperoni , olives , and extra cheese .",neutral
We have a two-for-one special on large pizzas.Would you like a large pizza instead ?,neutral
"Sure , that sounds good .",positive
Great ! Would you like your second pizza to be these as the first ?,positive
"No , make the second one with ham , pineappleand green peppers . Oh , and make it thin crust .",neutral
"Okay , thin crust . Your total is $ 21.50 and yourorder will arrive in thirty minutes or it ’ s free !",positive
Perfect . Thank you . Bye ...,positive
"Sir , wait ! ! I need your address !",neutral
"Hey daddy ! You look great today . I like your tie ! By the way , I was wondering can I ...",positive
NO !,neutral
I haven't even told you what it is yet !,negative
"Okay , okay , what do you want ?",neutral
Do you think I could borrow the car ? I ’ m going to a concert tonight .,neutral
Um .. I don ’ t think so . I need the car tonight to pick up your mother .,neutral
"Egg ! I told you about it last week ! Smelly Toes is playing , and Eric asked if I would go with him !",negative
Who's this Eric guy ?,neutral
"Duh ! He's like the hottest and most popular guy at school ! Come on , dad ! Please !",neutral
No can do ... sorry .,negative
Fine then ! Would you mind giving me 100 bucks ?,neutral
No way !,neutral
That ’ s so unfair !,negative
Can you tell me what happened here ?,neutral
"Yes . I had a bad traffic accident.Look , my car looks like a squashed coke can .",neutral
Did you see the car before it hit you ?,neutral
"No , I didn't . That car was too fast .",neutral
Which lane were you in ?,neutral
I don't remember .,neutral
What was your speed then ?,neutral
40 miles per hour .,neutral
Which direction were you coming from ? And which direction were you going ?,neutral
Just straight .,neutral
"OK , please move your vehicle off to the side of the road . We will check on it . Do you feel like you need an ambulance , Miss ?",neutral
"No , I didn't get hurt . Thanks for your concern .",positive
"No problem , Miss .",positive
Excuse me ? How can I get to the nearest branch of the national bank ?,neutral
There ’ s branch on new street . Walk up this street until you get to the first set of traffic lights . Then turn right at the traffic lights .,neutral
How far up the street are the traffic lights ?,neutral
Now far . About 150 meters perhaps .,neutral
Ok . So I turn right at the traffic lights . Then ?,neutral
Then keep walking until you reach the war memorial . It ’ s a big statue of a soldier . You can ’ t miss it .,neutral
Ok . Where do I go then ?,neutral
You ’ ll see the national bank near the war memorial . It ’ s a big building and you ’ ll see a big sign on the front of the building .,neutral
God it . Thans very much .,positive
What do we need to get from the supermarket ?,neutral
"We need lots of things . I ’ ll make a list . We need a bag of sugar , a loaf of bread and a crate of beer .",neutral
A crate of beer ? Why do we need that ?,positive
Just joking . I would like to get a few bottles of beer though . We also need a liter of cooking oil .,neutral
we can buy a three-liter bottle . It works out cheaper per liter . We should buy a packet of butter and a few pints of milk too .,neutral
I ’ d like to get a jar of strawberry jam and a bottle of tomato ketchup . Do we need any meat ?,neutral
I think we should get half a kilo of minced beef and a few pork chops .,neutral
"Ok . Let ’ s not forget fruit and vegetables . We need a bunch of bananas , a kilo of tomatoes and a bag of potatoes .",neutral
We should also get a tube of toothpaste and a bar of soap . Let ’ s get a tub of ice cream too . We can treat ourselves .,neutral
Ok . We should get a few tins of tuna . Anything else ?,neutral
I ’ d like a few cans of coke . We also need a dozen eggs and half a dozen sausages .,neutral
let ’ s get a chunk of cheese too . Is that everything .,neutral
"I think so . I ’ Ve got the shopping list , so let ’ s go .",neutral
Are there any interesting articles in today ’ s newspapers ?,neutral
The headlines are all about the presidential election in the united states . Few other stories made the front pages .,neutral
Is there anything of interest to us in the business sections ?,neutral
There ’ s an interesting feature article in the chronicle about doing business in china and the daily news has printed a report about the special economic zone near pairs . We have a subsidiary company located there .,neutral
Are the reports favorable ?,neutral
"Generally , the reporters take positive lines . They do point out a few problems that we need to be aware of , but there ’ s nothing worrying in the reports . In the classifieds , one of our competitors is advertising for people who speak Japanese .",neutral
That ’ s interesting . They must be thinking of moving into that market . Are there any interesting editorials ?,positive
Not really . They all seem to focus on the election . There have been several letters printed in the chronicle regarding that controversial article on drugs that they printed last week .,neutral
I ’ m not surprised . That article certainly added fuel to the debate . Ok . Thanks . Can you leave two articles and the advertisements with me ? I ’ d like to read them .,positive
Sure . There you are .,positive
Do you buy that newspaper every day ?,neutral
"Yes , I do . I find it very informative . It always has plenty of articles from correspondents all over the world and the business section is very useful too .",neutral
Is there a Sunday edition of that newspaper ?,neutral
"Yes . There is . it has several sections , so it ’ s quite a read ! It usually takes me a few hours to read it on Sunday morning .",neutral
What section does it have ?,neutral
"Let me see . There ’ s the news section , the entertainment section , sports , business , and world affairs .",neutral
What ’ s in that section ?,neutral
World affairs ? They look at the most important stories in more detail . I find it fascinating . Do you buy a daily paper ?,neutral
"I buy a national newspaper sometimes , buy I nearly always buy a local evening newspaper . I find the local news more interesting than national or international news .",neutral
Please pull your vehicle over to the side of the road . Please roll down your window .,neutral
"What's the matter , sir ?",neutral
Have you been drinking ?,neutral
"No , I haven't sir .",neutral
"Really ? But I can smell alcohol on your breath . Blow into this breathalyzer , please .",neutral
"But , sir , I didn't drink at all .",neutral
"If you refuse to blow , you'll receive a much severer punishment .",neutral
OK . I'll blow .,neutral
Your BAC exceeds the legal limit .,neutral
But I ...,neutral
I'll have to write you a ticket and suspend your driver's license for 3 months .,neutral
Do you often buy magazines ?,neutral
I buy a computer magazine every month . It keeps me up-to date with all the latest developments .,neutral
Why don ’ t you find the information on the internet instead ?,neutral
"Sometimes it takes too long to find the exact information you are looking for . Besides , I like to read a magazine in a coffee bar sometimes .",neutral
Do you have an online edition of that magazine ?,neutral
"Yes , they do . But you can only access all the articles if you have a subscription .",neutral
Do you have a subscription ?,neutral
"Yes , I do . The magazine arrives by post at the beginning of each month . Do you every buy magazines ?",neutral
I only buy them if they look particularly interesting . I don ’ t buy any regularly .,neutral
I see you have bought the latest copy of “ beauty and fashion ” . Are there any interesting articles in it ?,neutral
There ’ s an interesting interview with a top fashion designer about the latest fashions . I enjoyed reading her thought . The “ which ? ” section is very interesting this month . They tested facial cleaners . The article recommends “ all clear ” for effectiveness and price .,neutral
I like to take the tests that they print in this magazine .,neutral
Which tests do you mean ?,neutral
You know . Tests like ” how jealous are you ? ” and “ are you a fashion victim ? ”,neutral
"Oh , I see . I like to do those tests , too , but I don ’ t take them seriously .",neutral
"Of course not , but sometimes the results make you think about yourself and what you do . According to the jealousy test , I ’ m quite a jealous type of person . Perhaps I need to control my jealousy .",neutral
Your dog is so much fun . He ’ s so playful . I wish our cat enjoyed being around people as much as your dog does .,neutral
Cats are well know for being more independent than dogs . How old is your cat now ? you ’ Ve had her longer than we ’ Ve had our dog .,neutral
"She ’ s eight years old . She ’ s getting quite old . Your dog ’ s six , isn ’ t he ?",neutral
Yes . He ’ s so energetic . We take him out to the park every morning and evening . I think he ’ d be happy to stay there all day !,positive
I ’ m sure he would . We usually have to drag him home .,neutral
"Your cat spends most of the day outdoors ' , right ? Do you kino where she goes ?",positive
"She spends less time outdoors and she used to . we have no idea where she goes . She ’ s very secretive . Occasionally , she brings back a dead mouse .",neutral
Have you ever thought about having another pet ?,neutral
The kids want a rabbit . I don ’ t think it would be a good idea to get a mouse or a fish ! That might be too tempting for our cat !,neutral
What are you reading ?,neutral
"Oh , it ’ s the latest novel by Ray Blue . It ’ s a sic-fi thriller .",neutral
I thought he usually wrote horror books .,positive
He does . He ’ s good at this genre too . It ’ s a captivating read .,neutral
We ’ re going to the bookshop . Would you like to join us ?,neutral
"Yes , I would . I need to buy a textbook for my course and , as you know , I love browsing through the latest paperbacks .",neutral
Me too . I need something to read on the flight to New York . I can never sleep on planes . Sarah wants to pick up some children ’ s books for her daughter .,neutral
I want to look at nelson Mandela ’ s autobiography .,neutral
This is sure to be a worthwhile read .,neutral
What would you like for dessert ?,neutral
What do you have ?,neutral
"I have apple pie , ice cream , chocolate cake and fruit cocktail .",neutral
Can I have apple pie with ice cream ?,neutral
"Of course . I made apple pie this morning , so it ’ s lovely and fresh .",positive
I love you home made apple pie . It ’ s delicious . Can I have another glass of lemonade as well ?,positive
Sure . Can you get it yourself ? It ’ s in the refrigerator .,neutral
Ok . Would you like a drink too ?,neutral
Yes . I ’ ll have an ice tea . You ’ ll see it next to the lemonade .,neutral
Are you having any dessert ?,neutral
"I ’ ll have apple pie too , but without ice cream . I have to watch my weight .",neutral
What game do you like ?,neutral
I like board games . I like chinese chess and draughts .,neutral
"I ’ Ve never played Chinese chess before , but I ’ Ve seen old men playing it in the street . It looks complicated .",neutral
"It ’ s about as complicated as chess . The basic rule and moves are simple enough , but there are many strategies that players need to learn .",neutral
I like playing cards . I ’ m pretty good at poker . Do you play cards ?,neutral
"I ’ m terrible at cards and so I never play games which involve gambling , like poker . If I did , I ’ d lose all my money .",neutral
Do you play bridge ?,neutral
"Yes , I do . It ’ s hard to find four players though , so I don ’ t play very often . Do you know anyone who plays ? If so , we could set up a game .",neutral
"I can play quite well . I have a friend who likes playing , but she ’ s not very good at it . Shall I invite her to play ?",neutral
"Sure , I have a friend who play fairly well . We should find out when our friends are free and arrange a game .",neutral
I ’ ll call my friend now . you call yours .,neutral
"I ’ m thinking about getting a pet , but I ’ m really not sure which animal would be suitable . Could you give me some advice ?",neutral
"Certainly ! The first thing is to be honest about how much time for you can devote to your pet . Dogs are very demanding . You need to take them for walks and they love to play . Cats , on the other hand , are more independent .",neutral
"I ’ m fairly busy , so I really need an animal that I don ’ t need to care of very much . Actually , I ’ d like a pet that ’ s a little unusual . I don't ’ really want a typical pet , like a cat , dog , or hamster . Do you have any suggestions ?",neutral
Unusual pet are often more expensive to keep . Is that a problem ?,neutral
"Not really . By the way , I don ’ t want a pet that could be dangerous , like a tarantula or rattlesnake .",neutral
"We have those , but I only sell them to people I know well , for obvious reasons . How about a lizard ? I have some that are very brightly coloured , are not aggressive , and are easy to feed and look after .",neutral
That sounds ideal . Could you show me some ?,positive
"Sure . Come over here . As you can see , I have a wide selection of species . They can live together , if you want lizards of different kinds . Do you have a favourite colour ?",neutral
I like the red one . What do they eat ?,neutral
"You can feed them on various things . They will eat small pieces of meat , but I ’ d recommend insects . You can get them from your garden , but remember that lizards eat a lot insects . I sell them here .",neutral
Thanks a lot . What I ’ ll do si find out more online and drop by next week .,positive
That ’ s fine . You shouldn ’ t make a hasty decision when choosing a pet .,neutral
I think I should join a fitness centre . I am getting a little fat and I'm totally out of shape . Even a quick walk of a few hundred metres leaves me out of breath .,neutral
I'm afraid you are beginning to look a little overweight . You really need to stop smoking . That's the main reason you're unhealthy .,negative
"I guess you're right . I've tried stopping , but I just can't seem to quit .",neutral
Why don't you try smoking one cigarette less each day ? How many do you smoke each day now ?,neutral
I smoke around 30 each day .,neutral
"Ok . So for one month , reduce the number you smoke by one a day . At the end of the month , you'll have quit . You should also buy a tracksuit and go jogging every morning . You don't need to jog far .",neutral
"If I do a few exercises at home , like crunches , I'll soon deal with this waistline .",neutral
Be careful when you go jogging . Don't put yourself under too much stress . You're still a smoker shouldn't do too much exercises in your condition .,neutral
"I'll join a fitness centre . I'm sure they'll be able to give me more advice . There's one near my office , so I can go before and after work . I don't want to go jogging in the street , so I'll use a treadmill .",neutral
Good idea . Remember to eat healthily too . The trainers at the fitness centre will be able to advise you on your diet .,neutral
Hello ! nice to see you here at the finest centre again . What exercises are you going to do today ?,neutral
I'm going to do some jogging on the treadmill . Then I think I'll do some work with the dumbbless .,neutral
Ok . I will . Could you help me with the treadmill ? I found it difficult to get the setting right last time .,neutral
Sure . Is today only you second visit ?,neutral
"Yes , it is . I'll be coming here regularly . I think I need regular exercise to get in shape and then to stay in shape .",neutral
"The treadmill is excellent for helping you to build up stamina . Each time you use it , increase this distance . don't worry about your speed at first . You can increase that later .",neutral
I was told that the first time I came heer . I was told not to put too much pressure on my body at first . I need to build up slowly .,neutral
"That's right . You don't want to injure yourself by exercising too much or in the wrong way . Now , this is how you make the settings for the treadmill ...",neutral
What do we need for the barbecue ?,neutral
"Well , I ’ Ve bought a lot of meat . I ’ Ve got pork chops , small steaks , chicken wings , and plenty of hot sausages and hamburger patties .",neutral
I can ’ t wait to start cooking ! I ’ Ve bought the grill and charcoal . Do you have enough plates and utensils ?,positive
I think so . I bought some paper plates and cups for people to use . It will save on the washing up !,neutral
"And if people drop them , they won ’ t break . We ’ ll need to buy some buns to make hot dogs and hamburgers .",neutral
They sell them at the shop around the corner . We can go and get some in a few minutes .,neutral
I brought some cheese to make cheeseburgers and some onions for the hot dogs . We ’ ll need some tomato ketchup and some barbecue sauce .,neutral
"I have the sauce , but remind me to get some ketchup at the shop .",neutral
How long does it take to cook meat on a barbecue ?,neutral
It only takes a few minutes . Some people like their meat well done . Others like it rare . The great thing about a barbecue is that everyone can choose how they want their meat cooked .,neutral
They can cook it themselves to make sure it ’ s exactly how they like it .,neutral
I hope you haven ’ t invited any vegetarians !,neutral
Do you like cooking ?,neutral
I love it . I really enjoy creating a meal from various ingredients and watching my friends enjoy it . It gives me a real sense of satisfaction . Do you enjoy cooking ?,positive
"I don ’ t like it . It takes up too much time and I really hate having to clean up after the meal . I can ’ t stand doing the washing up , drying up , and putting all the dishes and cutlery away .",neutral
You can ask the guests to help . My guests usually insist on doing the washing up . I just have to remind them where everything goes .,neutral
"So , what kind of dishes do you usually make ? I know you like Italian food .",neutral
"Italian , Indian , and Chinese . I ’ Ve only recently started cooking Chinese meals and I need some more practice .",neutral
Do you find it hard to get ingredients for Chinese food ?,neutral
"Not at all . You can find most of them at supermarket . The ingredients are usually the same as in western food . The way that the food is prepared is the big difference , not the ingredients .",neutral
How long does it take you to cook a meal for five or six people ?,neutral
"Obviously , it depends on what I'm cooking , but I'd say it generally takes about one and a half hours .",neutral
Which kinds of meat are most popular in your country ?,neutral
"We eat a lot of chicken , pork and beef . You eat those meat a lot in your country too , don ’ t you ?",neutral
"Yes , we do . We also eat a lot of lamb .",neutral
yes . I ’ Ve heard that people in your country like to eat lamb chops .,neutral
That ’ s right . They tastes so good ! We eat them with mint sauce . Have you every tried them ?,positive
"Yes , I have . I tried them when I visited your country last year . I thought they were very tasty . Can you cook them ?",neutral
"I certainly can . If I can get some from the butcher ’ s , I ’ ll cook them for you .",positive
That sounds great . I'll bring a bottle of wine .,positive
Mom ! I hate eating vegetables !,negative
You don ’ t have to eat them . I don ’ t mind .,neutral
Thanks mom ! Can I have dessert now ? I love chocolate cake !,neutral
No dessert for you unless you eat all your vegetables .,neutral
But I don ’ t like them ! It ’ s not fair !,negative
"You can have some fruit for dessert . If you eat an apple and a banana , I might let you have a small piece of chocolate cake .",neutral
"Ok ... actually , I don ’ t mind eating peas and carrots , buy I hate broccoli and cauliflower .",neutral
"I ’ ll remember that for next time . You ’ ll get extra peas and carrots , buy no broccoli or cauliflower . OK ?",neutral
Thanks mom !,positive
"It ’ s a beautiful day here in New Zealand at the Men ’ s Volleyball world championship . My name is Rick Fields and I ’ m joined by the man with the plan , Bob Copeland .",positive
"Thank you , Rick . We ’ Ve got a very exciting encounter ahead of us today as two powerhouse teams , Brazil and China , face off against each other and try to qualify for the next round . Without a doubt , both teams are in top shape and this will prove to be a competitive match .",positive
"The ref signals the start of the game and here we go . Ribero serves and China quickly receives the ball . Chen bumps it to the setter , and ... a very nice set by Chen !",positive
"Xu spikes it ! Wow , what a great hit ! The Brazilian blockers anticipated the play and tried to block him but he managed to get the ball in ! Great play .",positive
"It ’ s China ’ s service now . What a superb jump serve by Li , oh , and we have a let serve . The ball was coming in fast and almost made it over the net .",positive
"Brazil calls for a time out and we ’ ll be right back , after a short commercial break .",positive
"Welcome back racing fans ! My name is Rick Fields and , as always , I am joined by my partner in crime , Bob Copeland .",positive
"We ’ re in the last stretch of this very exciting race , and Kimmi Rikknen is leading the pack with only four laps to go ! They are heading to turn three and Lewis Hamilton tries to pass Rikknen ! It ’ s a close one and , oh no ! Hamilton hits the wall !",positive
"He came in too fast , jammed on the breaks and spun out . We have a yellow flag and the pace car is making its way onto the track .",positive
The cleanup crew is towing the heavily damaged car and the green flag drops ! Rikknen is still in the lead with only two laps to go !,positive
"Smoke is coming out of his car ! He seems to be having engine trouble ! He makes his way into the pit , and Fernando Alonso takes the lead !",positive
"How unlucky for Rikknen , and this race is over ladies and gentlemen , Alonso takes the checkered flag !",positive
Do you do a lot of your shopping online ?,neutral
"Not really . I like looking on the internet at what ’ s available , but I usually prefer to actually see and touch what I ’ m buying before I pay for it . Sometimes , I ’ ll look at something in a shop , but later buy it online if it ’ s cheaper . You don ’ t like buying things online , do you ?",neutral
No . I ’ m a little worried about security . You never who ’ s trying to find out your codes and passwords . Aren ’ t you worry about that ?,neutral
"Not really . I know that it happens , but if you buy from reputable companies with secure websites , you should be ok . Even though I use online shopping facilities , I don ’ t think it ’ s the best way to shop .",neutral
I ’ m surprised to hear you say that . I thought you loved anything technological .,positive
"I do . I ’ m a big fan of using new technology , but I don ’ t want to sit in front of a computer screen all day . I think people need to get out and interact with other people .",neutral
"So , how about coming to the department store with me ? I want to see if there are any new summer clothes on sale yet .",neutral
Sure . I ’ d love to join you . Can we stop by the computer store ? I just want to see if they have something .,positive
Sure . While you ’ re in the computer store . I will visit the book store opposite . I like to browse through their books if they have anything interesting .,neutral
Ok . I ’ Ve finished online . Let ’ s go . I ’ ll just get some money and my credit card .,neutral
Thanks for reminding me . I had forgotten to get mine .,positive
The bathroom looks lovely . Did you redecorate it yourself or did you get someone in to do it for you ?,positive
I did it myself . I went online and found a lot of website devoted to home improvement . Then I went to DIY shop and bought everything I needed . I ’ m sure I saved a lot of money by doing it myself and it was fun too . I learnt a lot by doing it myself .,neutral
"So , let ’ s see . You have put new tiles on the floor and replaced a few tiles on the walls . You ’ Ve also added a small cupboard for toiletries . The bath , shower , and washbasin are the same as before , aren ’ t they ?",neutral
"Yes , they are . I gave them a good clean . They are in good condition and don ’ t need to be replaced .",neutral
How long did it take you to do the tiling .,neutral
"As I hadn ’ t done it before , I had to keep referring to income 3ation I got from the internet . Doing the floor tiles took a whole day-from early morning to right through to the evening . Then I spent a few hours replacing the cracked wall tiles . Putting the cupboard up took about an hour , so it took me two days altogether .",neutral
I think you ’ Ve done a very good job . As least as good as a professional would do . Perhaps I can convince you to redo my bathroom ?,positive
"You ’ ll be lucky ! However , I ’ ll print out the income 3ation I got from the internet and you can do it yourself .",positive
Good morning . I ’ m thinking about buying some new furniture for my living room . Could you help me ?,neutral
"Certainly . As you can see , we have several three-piece suites on sale . Feel free to sit down and test how comfortable they are .",positive
"I came to your store yesterday and have come back today to make a final decision . I think I like the black leather suite . It ’ s on sale , isn't it ?",neutral
Yes . The price has been reduced by 50 % . It ’ s a real bargain .,neutral
I ’ ll take it . I also need to improve the lighting in my living room . Do you have any suggestions ?,neutral
Those floor lamps are very nice and you can vary the brightness according to whether you ’ re reading or watching tv . How big is your living room ?,neutral
It ’ s quite large . It ’ s about 40 square metres .,neutral
I ’ d suggest you buy two . That allows you to change the brightness of the room better .,neutral
Ok . I like the design of this lamps . I also need some cushion covers . I ’ ll just browse through those ones over there .,positive
I have redecorated my bedroom . I decide to repaint the walls and change the pictures . I also bought a new pair of curtains . What do you think of it ?,neutral
I think is looks great . I really like the light colors you have chosen . The pictures are nice too . Did you buy any new furniture ?,positive
I bought a new mattress and some fresh bedclothes . I also bought a new dressing table and a new bedside table .,neutral
New furniture makes a room seem so fresh . I see that you also bought a new lamp for your bedside table .,neutral
Do you think that I should get a new wardrobe ?,neutral
That wardrobe looks quite big . Is it full of clothes ?,neutral
Yes . I have some many clothes stuffed into it . Perhaps I should get rid of some of them . There are clothes in there that I never wear anymore .,neutral
I like to get rid of clothes that I don ’ t wear rather than keeping them in a wardrobe . They take up too much space . There are several charity shops that you can give old clothes to . They will be happy to receive them as long as they are in reasonable condition .,positive
"That ’ s a good idea . After I get rid of the old clothes I no longer wear , I can see what new clothes I need to buy .",positive
I need to buy some new clothes for the summer too . Perhaps we can go together one day .,neutral
Ok . I ’ ll let you know when I ’ Ve sorted out my clothes .,neutral
I ’ m thinking about redecorating my bedroom . I bought this magazine in order to get some ideas . What do you think of this ?,neutral
"That looks good . The room in the picture is bigger than your bedroom , so you wouldn ’ t be able to put all the furniture in your room .",positive
I ’ d like to have the bad and the wardrobe .,neutral
You would fit both of them in your bedroom . Perhaps you could also get the dressing table . I think that one would look good in your bedroom .,neutral
"Yes , it would . It ’ s very expensive though .",positive
Everything in this magazine seems expensive . You could probably find something similar in a discount furniture store .,neutral
Yes . I ’ m sure I could find something similar at one . I ’ d also like to get a new carpet for my bedroom .,neutral
You can get cheap carpets easily . Another idea is to buy a rug . That would cover a lot of the carpet and you wouldn ’ t have to replace the carpet . It would save you a lot of work .,neutral
That ’ s a good idea . I ’ m really looking forward to redoing my bedroom .,positive
Do you eat a lot of fruit and vegetables in you country ?,neutral
"Yes , we do . The most popular vegetables are potatoes , carrots , peas , and cauliflower . The most popular fruit are apples , bananas , pears , peaches , grapes , and oranges . Do you like vegetables ?",neutral
"I like them very much . We also eat a lot of vegetables in my country , buy we eat different kinds .",positive
Which kinds of vegetables do people in your country usually eat ?,neutral
"We eat a lot of sweet corn , broccoli and eggplant .",neutral
"I love eggplant ! Unfortunately , it ’ s quite expensive in my country , so I don ’ t eat it often .",positive
Why is it relatively expensive ?,neutral
Because we don ’ t grow it much in my country . We import a lot from other countries .,neutral
"I see . We grow a lot of fruit and vegetables in my country . We export a lot of melons , grapes , oranges and lemons . In your country , do you eat corn on the cob ? It's very popular in my country .",neutral
"We eat it in my country too , but I wouldn't say it ’ s very popular . Most people buy frozen sweet corn from their local supermarket .",neutral
"Do people usually buy frozen vegetables in your country , it ’ s very rare in mine .",positive
A lot of younger people like to buy large packets of mixed frozen vegetables . Peas and sweet corn have been sold frozen in my country for many years . I prefer to buy fresh vegetables .,neutral
Can you give me a hand with some things in the kitchen ? I don ’ t think I can finish everything in time .,neutral
"Ok , what do you want me to do ?",neutral
"First of all , I need you to do the drying up . I ’ m almost finished the washing up . I ’ m going to clean the cooker when I finish .",neutral
"Ok . I ’ ll put the plates and cutlery away as I dry them . Where is the tea towel ? Oh , here it is .",neutral
We ’ ll have this finished in no time with two if us working on it .,neutral
"While you ’ re cleaning the cooker , I ’ ll wipe the worktop . That was a great meal , by the way .",neutral
"Actually , it was just some leftovers from yesterday . I made far too much food to eat alone . I am glad you could come over to help me finish it .",positive
My pleasure ! This tea towel ’ s a little ragged . Do you have another one ?,positive
Yes . Look in that drawer . I should throw the old one out .,neutral
Keep it and use it as rag . You can clean your bicycle with it .,neutral
Have you seen Bill recently ?,neutral
"Yes . He ’ s in hospital with a bad back . One morning , he just couldn ’ t get out of bed . His wife called an ambulance and they took him to hospital . He ’ s been there for a few days now .",neutral
Daisy ’ s in hospital too . She god food poisoning last week . She thinks she got it from some bad seafood .,neutral
"You have to be very careful with seafood . It tastes lovely , but it often causes upset stomachs . Have you heard anything from Tom ?",neutral
"He ’ s fine , but he had a fever last week . He probably just had a cold .",neutral
"He might be allergic to pollen . My niece is allergic to pollen . It seems like she has a cold , but in fact it ’ s her allergy .",neutral
"I see . My niece just flew back from Australia to visit . She ’ s got jetlag now . she ’ s just resting today , but we ’ ll probably go out somewhere tomorrow .",neutral
"It ’ s nice that she ’ s back for a while . Thinking of all these ailments , I got a splinter the other day . It took a long time for me to get it out of my skin . Look .",positive
"Oh , your hand is still sore . You should put some ointment on it to stop the swelling .",neutral
That ’ s a good idea . You ’ Ve got a nasty bruise on your hand .,positive
"Yes , I banged it against to cooker yesterday . It really hurt , but it ’ s OK now . the bruise will disappear soon .",neutral
"How do you use an ATM card , Billy ?",neutral
It ’ s easy grandpa . Insert you card into the machine here . Then wait a moment . Ok . Now you enter your PIN . It should have four numbers .,neutral
Oh yes . I ’ Ve got it written down here . Just a minute .,neutral
You really shouldn ’ t write it down . You should memorise it . You can change it to a more convenient number if you like .,neutral
"Ok , I ’ Ve entered my PIN . There are several options on the screen . I guess I just choose which service I want , don ’ t I ?",neutral
"Yes . Choose the service you need to use . If you choose to withdraw money , the machine will ask you how much you want .",neutral
"I can just enter the amount using the key , right ?",neutral
That ’ s right . Give the machine a moment to process you request . Then take your money .,neutral
"These machines aren ’ t very difficult to use . In fact , I quite like them . They are much faster than dealing with a band clerk .",positive
I ’ d like to send this parcel to Australia .,neutral
"Certainly . Could you put it on the scales , so I can check the weight ?",neutral
Sure . It ’ s not very heavy .,neutral
That ’ s 850 grams . The coasts depends on how you would like to send it .,neutral
I see . What are the options ? I suppose airmail is faster and more expensive than surface mail .,neutral
That ’ s right . Sending it by airmail will cost twelve dollars and sending it by surface mail will cost eight dollars .,neutral
How long will it take to get there ?,neutral
Airmail should take four or five days and surface mail should take about two weeks .,neutral
"It that case , I ’ ll send it by airmail . I ’ d like to send it as a registered parcel .",neutral
No problem . That ’ s one dollar extra .,positive
Thanks very much . There ’ s thirteen dollars .,positive
There ’ s you receipt . Goodbye .,positive
How can I help you ?,neutral
I seem to have lost my train ticket .,neutral
What ’ s your destination ?,neutral
I ’ m supposed to be going to shanghai .,neutral
Ok . When is your train supposed to leave ?,neutral
It ’ s supposed to leave in 30 minutes .,neutral
"OH , dear . What ’ s your last name , please ?",neutral
S M I T H .,neutral
And your passport number ?,neutral
Z3264356 .,neutral
Let me see ... it doesn ’ t look like we have any information about your ticket here .,neutral
"Is there anything you can do for me ? If I don ’ t make it to shanghai in time , my wife is going go kill me .",neutral
"Oh dear . I ’ m really sorry , sir . But you don ’ t have any proof of purchase . You ’ ll simply have to purchase another ticket .",neutral
How much is that going to cost me ?,neutral
"It depends on how you want to travel . If you want a soft sleeper , it will cost 610 RIB , if you want a hard seat , it will only cost 100RMB .",neutral
I can ’ t possibly travel on a hard seat for 10 hours !,negative
looks like you might like the soft sleeper then .,neutral
"Yes , fine . Let me see how much money I have in my wallet .",neutral
... sir ?,neutral
Where ’ s my wallet ? Someone has stolen my wallet !,positive
Perhaps it ’ s in your other pocket .,neutral
You ’ re right . It is . Let me have a look . I have 419.6 RIB . is that enough ?,neutral
"You ’ re just 4 mao short for the hard sleeper , but I ’ ll let it go . Anything for love !",neutral
"Thanks , ma ’ am . You ’ re a lifesaver !",positive
Good afternoon . “ ginger ’ s restaurant ” . May I help you ?,neutral
Yes . I ’ d like to book a table for Friday evening please .,neutral
Certainly . For how many people ?,neutral
We ’ ll be eight or nine people . Could we book a private room ?,neutral
I ’ ll just check . At what time on Friday evening ?,neutral
About 7 thirty .,neutral
Yes . That ’ s fine . We can book you a private room for up to ten people at that time . Could you give me your name please ?,neutral
My name is Jenkins . My phone number is 7539738 2 . that ’ s confirmed then . 7 thirty on Friday .,neutral
Yes . Do you intend to order a Lacarne or will you be having our seafood buffet ?,neutral
"Oh , we ’ d like the buffet please . We ’ Ve heard it ’ s very good .",positive
